date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,signal,confidence,rationale_bullish,rationale_bearish,score,expires,vol_avg20,strong_signal,confirm_count,confirm_ok,pos,returns,trade_cost,strategy_returns,equity_curve
2024-08-21,1.35000002,1.49000001,1.19000006,1.28999996,29540200,1.06403333,1.25341,0.92841754,0.95520309,1.00950228,1.56276456,-0.06587095,54.69636359,0.13167678,0.98205,1.83242322,173.18328362,0.68106753,0.24694906,148696500.0,64.75012158,64.75012158,48.65353787,96.94328899,1.32333334,0.32915999,25.99717063,40.55119453,18.15678464,55.08600645,-37.38910242,10.25641061,55.86174007,0.43623226,0.43623226,0.38992043,0.95520309,1.52048575,0.30199999,1.091,1.88,53.99523235,555.77792749,0.19029858,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; OBV falling (bearish volume); Price below VWAP (bearish); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",5,2024-08-22,12998745.0,True,23,True,1,-0.022727340048206757,0.0,-0.022727340048206757,97727.26599517932
2024-08-22,1.30999994,1.33000004,1.05999994,1.25,14901400,1.0667,1.25161,0.98688708,0.98327899,1.02501826,1.5565712,-0.0348949,53.81046755,0.13191204,0.98805,1.84418796,173.29850966,0.65298352,0.24804683,133795100.0,72.50859312,72.50859312,62.4281048,92.66956974,1.21333333,0.35577679,26.27890581,37.65259202,20.30057152,35.53028568,-39.92395412,9.64912377,54.31300959,0.43918951,0.43918951,0.42040418,0.98327899,1.5461538,0.30199999,1.091,1.88,54.05184895,555.81956633,0.19288742,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; OBV falling (bearish volume); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",7,2024-08-23,13736010.0,True,24,True,1,-0.031007721891712303,0.0,-0.031007721891712303,94696.96610996341
2024-08-23,1.23000002,1.40999997,1.17999995,1.38,9673700,1.07436667,1.25021,1.05836216,1.02106194,1.04792031,1.55307475,0.00014212,56.22969642,0.12863741,0.99455,1.86046259,174.13153452,0.72256865,0.24718738,143468800.0,73.98134596,73.98134596,70.41335355,81.11733078,1.32333331,0.38186125,26.7300075,37.47597427,19.05129616,53.25245299,-31.68567787,22.12389381,55.03004456,0.44420379,0.44420379,0.46798473,1.02106194,1.57413915,0.30199999,1.091,1.88,53.98404889,556.749738,0.197317,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",11,2024-08-24,14212620.0,True,25,True,1,0.10399999999999987,0.0,0.10399999999999987,104545.4505853996
2024-08-26,1.71000004,2.03999996,1.50999999,1.63999999,57541300,1.09103333,1.24911,1.16411449,1.08000842,1.086119,1.55479604,0.04833189,60.56693402,0.12317056,0.99755,1.87192943,175.3053859,0.86737483,0.2668468,201010100.0,74.63518005,74.63518005,73.70837304,76.48879406,1.72999998,0.40742403,28.31922438,46.74017147,16.00715506,115.72965009,-23.01495839,31.1999992,61.04394232,0.44854719,0.44854719,0.45389096,1.08000842,1.70612589,0.30199999,1.17099997,2.03999996,49.95357847,558.78283114,0.20119458,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2024-08-27,17084090.0,True,26,True,1,0.18840578985507261,0.0,0.18840578985507261,124242.41877869626
2024-08-27,1.60000002,1.71000004,1.42999995,1.58000004,13249000,1.10403333,1.24821,1.23973005,1.12762667,1.11798229,1.55529513,0.0807503,59.14679223,0.11864172,1.00055,1.88245828,176.28469908,0.82852058,0.2674732,187761100.0,75.00662772,75.00662772,74.54105124,75.93778067,1.57333334,0.47272706,29.45257405,43.56016016,16.86197751,91.05989736,-26.46719954,0.0,57.32777274,0.4524094,0.4524094,0.50780609,1.12762667,1.74744726,0.30199999,1.17099997,2.03999996,47.23898987,553.11832017,0.20467427,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); SMA30 crossed below EMA30; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",9,2024-08-28,17735355.0,True,27,True,1,-0.03658533558893495,0.0,-0.03658533558893495,119696.96819329668
2024-08-28,1.54999995,1.57000005,1.41999996,1.45000005,7370300,1.1097,1.24521,1.27796096,1.1583289,1.13940279,1.55321008,0.09485874,56.15149994,0.12091966,0.99855,1.87618035,175.78095057,0.75719829,0.26235504,180390800.0,69.44795962,69.44795962,73.02992246,62.28403393,1.48000002,0.53541798,30.46055922,41.80966172,16.43552668,75.83112746,-33.947061,-4.60525861,54.1878712,0.45021487,0.45021487,0.56706264,1.1583289,1.74959516,0.30199999,1.17099997,2.03999996,44.21518996,553.77484636,0.20269343,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2024-08-29,18096965.0,True,28,True,1,-0.082278472600545,0.0,-0.082278472600545,109848.4844754362
2024-08-29,1.47000003,1.58000004,1.32000005,1.45000005,8473700,1.11803334,1.23991,1.30924079,1.1861071,1.15944133,1.55116631,0.10483135,56.15149994,0.11782909,1.00205,1.88627092,176.48239339,0.75330211,0.26224288,180390800.0,65.44458952,65.44458952,69.96639228,56.40098399,1.45000005,0.59560126,30.94147144,39.06258343,17.88273016,70.79598684,-33.947061,-2.68456106,53.84291208,0.45359576,0.45359576,0.60162811,1.1861071,1.7705861,0.30199999,1.17099997,2.03999996,40.69748308,553.73766833,0.20574911,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",10,2024-08-30,18347155.0,True,29,True,1,0.0,0.0,0.0,109848.4844754362
2024-08-30,1.34000003,1.44000006,1.23000002,1.25,9598600,1.1107,1.23451,1.29846974,1.19219214,1.16528382,1.54520262,0.09549557,51.7098279,0.12451031,0.99155,1.85858969,174.88572147,0.64904162,0.26023118,170792200.0,58.49136473,58.49136473,64.46130462,46.55148495,1.30666669,0.65337721,30.98391622,36.85592175,19.18349937,48.70210558,-45.45454394,-9.42028986,53.14984843,0.44478198,0.44478198,0.62147305,1.19219214,1.76291124,0.30199999,1.17099997,2.03999996,36.84230732,555.52282056,0.19783101,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",9,2024-08-31,18643665.0,True,30,True,1,-0.1379310642092737,0.0,-0.1379310642092737,94696.96610996341
2024-09-03,1.28999996,1.37,1.25,1.26999998,5045100,1.10736667,1.22811,1.29329342,1.19960241,1.1720397,1.53975307,0.08868838,52.1076056,0.12945898,0.98405,1.83864103,173.68853716,0.66730223,0.25355305,175837300.0,54.55383682,54.55383682,59.49659702,44.66831641,1.29666666,0.70884212,31.02332923,35.67220463,18.56737486,48.81450306,-44.30379708,-13.01370238,52.97807033,0.43839595,0.43839595,0.66038037,1.19960241,1.73882445,0.30199999,1.17099997,2.03999996,32.29673934,555.13901548,0.19219101,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",11,2024-09-04,18845005.0,True,31,True,1,0.015999984000000023,0.0,0.015999984000000023,96212.11605257138
2024-09-04,1.23000002,1.23000002,0.95999998,1.03999996,10830500,1.10303334,1.22071,1.24724006,1.18440218,1.16352101,1.52985696,0.06399684,47.39361089,0.21067242,1.01755,1.82442758,158.59222162,0.51391163,0.25624118,165006800.0,45.61783474,45.61783474,52.88767876,31.07814669,1.07666665,0.76208843,29.80535571,32.74625142,24.71756811,9.01119765,-57.5374003,-26.76056413,51.50361316,0.41391946,0.41391946,0.637487,1.18440218,1.73131736,0.458,1.24899998,2.03999996,28.09481004,559.14801046,0.17132932,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",9,2024-09-05,19351685.0,True,32,True,1,-0.18110238080476182,0.0,-0.18110238080476182,78787.87277318665
2024-09-05,1.01999998,1.22000003,1.00999999,1.13,6327300,1.1027,1.21481,1.22592369,1.17922102,1.16135836,1.521939,0.05110179,49.27891174,0.25636481,1.04315,1.8299352,150.84794895,0.55519295,0.25403908,171334100.0,41.76793546,41.76793546,47.31320234,30.6774017,1.12000001,0.81320489,28.67438048,30.89740114,23.32201653,12.9473865,-57.52212282,205.40540541,55.40074244,0.40361229,0.40361229,0.64439299,1.17922102,1.71404904,0.458,1.24899998,2.03999996,24.07609912,280.55485293,0.16290288,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",11,2024-09-06,19648330.0,True,33,True,1,0.08653850332840385,0.0,0.08653850332840385,85606.05736340692
2024-09-06,1.11000001,1.13999999,1.00999999,1.08000004,5288300,1.10103334,1.20901,1.19939212,1.1697714,1.15610944,1.51318774,0.03642788,48.26981215,0.31058751,1.06815001,1.8257125,141.84571284,0.50782116,0.24813212,166045800.0,32.92027772,32.92027772,40.10201597,18.5568012,1.07666667,0.8622767,27.62418936,29.77661155,22.47602068,0.15728783,-60.68267663,74.75729651,68.4194411,0.38862136,0.38862136,0.66111747,1.1697714,1.67842533,0.458,1.24899998,2.03999996,21.9332227,226.76200246,0.15102656,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",9,2024-09-07,19899200.0,True,34,True,1,-0.04424775221238919,0.0,-0.04424775221238919,81818.18174931132
2024-09-09,1.07000005,1.15999997,1.01999998,1.11000001,3593000,1.09636667,1.20481,1.18313901,1.16407889,1.15313464,1.50520382,0.02690926,48.92866824,0.37845655,1.09655001,1.81464346,130.97322557,0.50936508,0.24298269,169638800.0,25.5840968,25.5840968,33.42410333,9.90408375,1.09666665,0.90938563,26.71888541,29.15122064,21.56863057,-1.31900049,-58.78634472,91.37931867,70.04045056,0.36837417,0.36837417,0.67720153,1.16407889,1.65095625,0.458,1.24899998,2.03999996,21.11719297,224.38803536,0.13569953,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",11,2024-09-10,20073945.0,True,35,True,1,0.02777774897119456,0.0,0.02777774897119456,84090.90666322326
2024-09-10,1.09000003,1.13999999,0.98000002,1.03999996,5277800,1.07836667,1.20101,1.15711372,1.15226185,1.14583563,1.49599187,0.01356094,47.44808764,0.46071604,1.124,1.78728397,118.02205793,0.43667867,0.23903092,164361000.0,15.21539385,15.21539385,24.57325612,-3.5003307,1.05333332,0.9546102,25.6819618,27.77132029,21.7310567,-18.62118238,-63.21112676,91.88191144,69.00165905,0.3402575,0.3402575,0.68127757,1.15226185,1.62324612,0.458,1.24899998,2.03999996,23.12951299,224.24451328,0.11577516,Strong Buy,0.98,MACD bullish; STOCH oversold; K oversold; J oversold; ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price below BBM (mid band); OBV falling (bearish volume); Price below VWAP (bearish); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2024-09-11,20332450.0,True,36,True,1,-0.06306310753997202,0.0,-0.06306310753997202,78787.87277318665
2024-10-18,0.71200001,0.77999997,0.69599998,0.72500002,5199700,0.81093333,1.06524,0.7166921,0.76125078,0.81155292,1.18815688,-0.0687873,43.82405216,0.60673843,0.7422,0.87766158,36.50271527,0.43651342,0.12674812,110496900.0,38.66470235,38.66470235,34.5078638,46.97837944,0.73366666,0.60000002,14.16531712,19.12142912,21.43102957,-18.77016775,-68.74999844,-21.45178378,31.307024,0.06949032,0.06949032,0.58322384,0.76125078,0.93927772,0.60000002,0.80000001,1.0,22.57787317,111.60574996,0.0048289,Strong Buy,0.98,ATR rising (volatility up); Price above PSAR (bullish); ROC strong down; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2024-10-19,20586185.0,True,37,True,1,-0.30288456934171426,0.0,-0.30288456934171426,54924.24185893023
2024-10-21,0.72500002,0.74900001,0.70599997,0.72000003,3179200,0.79793333,1.06154,0.71729354,0.75732214,0.80564628,1.17888644,-0.06395181,43.62473287,0.6059884,0.74170001,0.87741161,36.59474194,0.42005114,0.12276007,107317700.0,48.08112314,48.08112314,40.01726561,64.2088382,0.725,0.60360002,13.56031871,18.52891746,20.76695081,-25.57891516,-69.999996,-6.00521433,37.21169347,0.06961858,0.06961858,0.58805966,0.75732214,0.92658461,0.60000002,0.7685,0.93699998,21.63461588,91.69841256,0.00484675,Strong Buy,0.98,ATR rising (volatility up); Price above PSAR (bullish); ROC strong down; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2024-10-22,20736075.0,True,38,True,1,-0.006896537740785136,0.0,-0.006896537740785136,54545.454752066114
2024-10-22,0.72299999,0.72500002,0.65799999,0.66799998,4299400,0.78553333,1.05712,0.70833107,0.74881526,0.79676587,1.16876988,-0.06358267,41.56057788,0.59829362,0.7354,0.87250638,37.28756526,0.25420537,0.12010479,103018300.0,49.32619511,49.32619511,45.3573402,57.26390493,0.68366666,0.60712802,13.58178992,17.61311151,23.28147573,-69.69316885,-79.82196793,-8.49315593,48.59591495,0.07033409,0.07033409,0.58291111,0.74881526,0.91471942,0.60000002,0.7685,0.93699998,21.00359491,93.81059529,0.00494688,Strong Buy,0.98,ATR rising (volatility up); Price above PSAR (bullish); ROC strong down; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2024-10-23,20925860.0,True,39,True,1,-0.07222228865740454,0.0,-0.07222228865740454,50606.057174012996
2024-11-22,0.54500002,0.634,0.54500002,0.61799997,2676300,0.64066667,0.91523,0.58748768,0.61375859,0.64657029,0.96490947,-0.04094285,45.47357386,0.50483496,0.6199,0.73496504,37.12374176,0.49174367,0.07714733,92610000.0,35.90817691,35.90817691,24.2526741,59.21918252,0.599,0.51999998,16.89467527,20.94275639,24.25478418,-27.88735796,-59.33610373,-0.32258548,55.71666483,0.05902712,0.05902712,0.49637037,0.61375859,0.73114681,0.51999998,0.64049998,0.76099998,18.17898124,101.61779636,0.0034842,Strong Buy,0.98,ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",5,2024-11-23,20708860.0,True,40,True,1,-0.07485031661228503,0.0,-0.07485031661228503,46818.177772038725
2024-11-25,0.63,0.64999998,0.60100001,0.63300002,2080500,0.63853334,0.90836,0.59576265,0.61559111,0.64569479,0.95833701,-0.03463661,46.54348788,0.51529681,0.61405,0.71280319,32.1645444,0.59594636,0.07580697,94690500.0,60.81693274,60.81693274,39.31184779,103.82710265,0.628,0.52200001,15.89615933,21.59877967,22.89600389,27.74798209,-53.1120166,0.47619365,55.14641158,0.05065932,0.05065932,0.50004939,0.61559111,0.73113283,0.51999998,0.639,0.75800002,17.46548123,101.81509631,0.00256637,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; J overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2024-11-26,15807305.0,True,41,True,1,0.024271926744591887,0.0,0.024271926744591887,47954.54515323693
2024-11-26,0.63300002,0.63300002,0.59299999,0.60600001,947700,0.6349,0.90162,0.59762399,0.61467767,0.64313384,0.95136004,-0.03145495,44.87912973,0.52726934,0.60735,0.68743066,26.37051551,0.49157105,0.07410187,93742800.0,70.71427474,70.71427474,55.81312813,100.51656797,0.61066667,0.52712001,15.11915407,20.58498153,22.76007363,9.10237436,-63.86553969,-19.19999867,46.49695853,0.04108051,0.04108051,0.50252087,0.61467767,0.72683447,0.51999998,0.62649998,0.73299998,16.34547396,80.64037571,0.00168761,Strong Buy,0.98,ATR rising (volatility up); Price above PSAR (bullish); ROC strong down; DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; Price below BBM (mid band); J overbought; OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2024-11-27,10254650.0,True,42,True,0,-0.042654042886128174,0.0,-0.042654042886128174,45909.08992768599
2024-11-27,0.61799997,0.66399997,0.60000002,0.66100001,1710400,0.63336667,0.89533,0.6091469,0.61908932,0.64428649,0.94561034,-0.02421627,48.7955026,0.53447102,0.60505,0.67562898,23.32996521,0.89636455,0.07362083,95453200.0,80.01985023,80.01985023,70.51701924,99.0255122,0.64166667,0.53203521,14.30254527,22.66905849,21.05703863,93.48907883,-33.80280282,-10.67567553,45.51073538,0.03620625,0.03620625,0.50542366,0.61908932,0.73275499,0.51999998,0.61649999,0.713,15.68576065,87.33460236,0.00131089,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); ROC strong down; DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; STOCH overbought; K overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2024-11-28,8863160.0,True,43,True,0,0.09075907440991626,0.0,0.0,45909.08992768599
2024-11-29,0.667,0.77999997,0.66399997,0.74000001,4202900,0.6343,0.89073,0.63293838,0.63060463,0.65046156,0.94153884,-0.01196697,53.7513789,0.51992025,0.609,0.69807975,29.25443432,1.23529621,0.07578174,99656100.0,81.32022154,81.32022154,77.35144884,89.25776695,0.72799998,0.53995309,15.26680242,32.41732074,18.31315909,273.37268598,-15.38460059,4.66760807,53.69298667,0.04569695,0.04569695,0.5050976,0.63060463,0.75611165,0.51999998,0.64999998,0.77999997,14.96386858,95.0528251,0.00208821,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; CCI overbought; WILLR overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",4,2024-11-30,8328235.0,True,44,True,0,0.11951588321458595,0.0,0.0,45909.08992768599
2024-12-02,0.74000001,0.82499999,0.67000002,0.68000001,5983900,0.6328,0.88583,0.64149504,0.63530895,0.65236726,0.93635986,-0.00701989,49.89991679,0.51766023,0.61185,0.70603977,30.78851623,0.86176971,0.07955405,93672200.0,78.33037274,78.33037274,79.89014817,75.21082188,0.72500001,0.55915684,16.65054272,31.89420683,15.48310196,214.24100769,-47.54097549,2.87443263,47.91970655,0.04831833,0.04831833,0.49223117,0.63530895,0.77838673,0.51999998,0.67249998,0.82499999,14.63129414,96.81582472,0.00233466,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",4,2024-12-03,8143745.0,True,45,True,0,-0.08108107998539082,0.0,-0.0,45909.08992768599
2024-12-03,0.67000002,0.67699999,0.60500002,0.67400002,2458400,0.63126667,0.88107,0.64740503,0.63899381,0.65376293,0.93116461,-0.00354261,49.52729419,0.51628015,0.61325,0.71021985,31.62490138,0.81324179,0.07933719,91213800.0,62.52207955,62.52207955,74.05755794,39.45112277,0.65200001,0.58574116,16.70066006,29.5172459,20.78815878,76.92790158,-49.50818526,8.18619383,50.33402933,0.04974449,0.04974449,0.49525678,0.63899381,0.78273085,0.51999998,0.67249998,0.82499999,13.95950636,94.38844956,0.00247451,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; OBV falling (bearish volume); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",6,2024-12-04,5389600.0,True,46,True,0,-0.008823514576124736,0.0,-0.0,45909.08992768599
