date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,chart_pattern,candle_pattern,signal,confidence,rationale_bullish,rationale_bearish,score,expires
2024-01-09 14:30:00,0.197,0.199,0.19,0.19509999,137852,0.18469667,0.21176824,0.19459086,0.19067616,0.18956805,0.21089654,0.00382354,53.43780743,0.17487499,0.18871,0.20254501,14.66272253,0.73093547,0.00752214,-10105159.0,80.51642705,80.51642705,80.28169708,80.98588698,0.1947,0.18748451,25.81939336,21.63929787,12.31861093,74.91980747,-29.20357794,12.80716392,76.51581235,0.00709721,0.00709721,0.17540148,0.19067616,0.20595085,0.17659999,0.1908,0.205,1.66983855,32.18066145,5.037e-05,,Spinning Top,Hold,0.5,Spinning Top candle detected (indecision); MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Spinning Top candle detected (indecision); STOCH overbought; K overbought; D overbought; OBV falling (bearish volume); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6.0,2024-01-09 15:30:00
2024-01-09 15:30:00,0.19679999,0.19679999,0.1911,0.19400001,35036,0.18509333,0.21080224,0.19448343,0.19099272,0.18985399,0.21056196,0.00357609,52.54319707,0.1751495,0.18911,0.2030705,14.76442324,0.67513733,0.00743537,-10140195.0,72.87162172,72.87162172,79.29836941,60.01812636,0.19455139,0.18888574,25.9357056,20.44030681,11.63606085,60.0579183,-38.73234552,6.88705785,73.65294815,0.00716159,0.00716159,0.17608706,0.19099272,0.20589839,0.17659999,0.1908,0.205,1.93794387,28.40368212,5.129e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),OBV falling (bearish volume); Price below VWAP (bearish); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),7.0,2024-01-09 16:30:00
2024-01-12 14:30:00,0.18000001,0.1847,0.18000001,0.18009999,95445,0.185595,0.19012374,0.18051226,0.18164191,0.18279587,0.20066295,-0.00167348,46.27999287,0.17329558,0.1807025,0.18810942,8.19791671,0.45932783,0.00593147,-10756510.0,54.46001289,54.46001289,50.68898517,62.00206833,0.1816,0.17399999,12.77767406,17.9712843,16.03294517,19.02998121,-73.24561404,-7.68836534,33.70941676,0.00379967,0.00379967,0.17159349,0.18164191,0.19169034,0.17399999,0.18415,0.1943,8.54015918,29.78543951,1.444e-05,,Doji,Hold,0.5,Doji candle detected (potential reversal); ATR rising (volatility up); Price above PSAR (bullish); ROC strong down; DMIm weak; SMA30 crossed above EMA30; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),Doji candle detected (potential reversal); MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); Price below VWAP (bearish); SMA100 crossed below EMA100; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),4.0,2024-01-12 15:30:00
2024-01-12 15:30:00,0.17829999,0.18009999,0.17640001,0.17829999,57187,0.185105,0.18979674,0.18011003,0.18132363,0.18250582,0.20022012,-0.00173828,44.84881822,0.17358978,0.1802075,0.18682523,7.34456071,0.35587867,0.00582521,-10813697.0,53.73735332,53.73735332,54.05078127,53.11049742,0.18035109,0.17421399,12.44812671,17.07061767,20.10569608,-60.28933478,-78.81774442,-8.0927934,33.44020487,0.00339482,0.00339482,0.17152745,0.18132363,0.19111982,0.17399999,0.18225,0.19050001,7.99950846,29.85844398,1.152e-05,Double Bottom,Doji,Hold,0.5,Double Bottom pattern detected (bullish reversal); Doji candle detected (potential reversal); ATR rising (volatility up); Price above PSAR (bullish); ROC strong down; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),Doji candle detected (potential reversal); MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6.0,2024-01-12 16:30:00
2024-01-12 16:30:00,0.17989901,0.18000001,0.17659999,0.17990001,151367,0.18476833,0.18943074,0.18007184,0.18118805,0.1823377,0.19981774,-0.0016416,46.39599104,0.17355962,0.1800525,0.18654538,7.21220654,0.48825706,0.00570973,-10662330.0,49.3939551,49.3939551,52.53044043,43.12098442,0.17959537,0.17442371,12.14211846,16.26397987,19.15564174,-39.53989546,-64.24234637,-4.4101966,38.07199865,0.00333078,0.00333078,0.17167721,0.18118805,0.19069889,0.17399999,0.18225,0.19050001,7.38237428,28.56612002,1.109e-05,,Doji,Hold,0.5,Doji candle detected (potential reversal); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),Doji candle detected (potential reversal); MACD bearish; Price below BBM (mid band); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),7.0,2024-01-12 17:30:00
2024-01-12 17:30:00,0.18000001,0.18189999,0.17919999,0.18009999,64640,0.18440833,0.18908174,0.18007696,0.18108443,0.18219333,0.19942729,-0.0015312,46.5926147,0.17372291,0.1798075,0.18589209,6.76789751,0.52403525,0.00556641,-10597690.0,49.3939551,49.3939551,50.8417545,46.49835628,0.17973646,0.17462924,11.28378033,18.36550273,18.41161558,17.66995395,-63.03034784,-1.58470492,49.24452356,0.00312133,0.00312133,0.17196509,0.18108443,0.19020376,0.17399999,0.18225,0.19050001,6.59182612,26.9802769,9.74e-06,,Doji,Hold,0.5,Doji candle detected (potential reversal); Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),Doji candle detected (potential reversal); MACD bearish; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),9.0,2024-01-12 18:30:00
2024-01-12 18:30:00,0.17919999,0.1849,0.17915,0.1803,141514,0.183985,0.18878474,0.18011751,0.18100972,0.18207118,0.19904853,-0.00141129,46.79755366,0.17471642,0.1794075,0.18409859,5.22953091,0.59512719,0.00557515,-10456176.0,55.45458595,55.45458595,51.41416538,63.53542709,0.18021179,0.17483065,11.27124013,21.13083589,16.90565926,75.31704146,-61.81816749,-2.54054054,47.94058313,0.00240648,0.00240648,0.17166366,0.18100972,0.19035578,0.17399999,0.18115,0.1883,5.59459695,26.66010805,5.79e-06,,Spinning Top,Hold,0.5,Spinning Top candle detected (indecision); Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),Spinning Top candle detected (indecision); MACD bearish; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),10.0,2024-01-12 19:30:00
2024-01-12 19:30:00,0.1846,0.185,0.183,0.1849,13010,0.183615,0.18852774,0.18098706,0.18138022,0.18225369,0.19876836,-0.00093431,51.30949012,0.17475439,0.1793975,0.18404061,5.17633881,1.09254444,0.00553348,-10443166.0,70.60605702,70.60605702,58.48486602,94.84843903,0.18031345,0.17523343,11.28506542,19.85449581,15.770198,212.18151858,-23.77620715,-1.80562931,45.86900086,0.00238187,0.00238187,0.17202902,0.18138022,0.19073142,0.17399999,0.18074999,0.1875,4.46050039,27.44676935,5.67e-06,,Hammer,Hold,0.5,Hammer candle detected (bullish reversal); Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; Price above upper Bollinger Band (overbought); CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),7.0,2024-01-12 20:30:00
2024-01-12 20:30:00,0.1848,0.1857,0.1794,0.1848,170884,0.18315833,0.18826974,0.18168032,0.18170592,0.18241796,0.19849176,-0.00055794,51.21035657,0.17488636,0.1798325,0.18477864,5.50082758,1.00215942,0.00556998,-10614050.0,82.89045831,82.89045831,69.65036709,109.37064073,0.18104878,0.17581942,10.73162354,18.09965443,19.42692416,141.72032612,-19.99998519,-0.16207455,43.22166643,0.00253732,0.00253732,0.17204531,0.18170592,0.19136652,0.17399999,0.17984999,0.1857,3.77026144,26.80151428,6.44e-06,,Doji,Hold,0.5,Doji candle detected (potential reversal); Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Doji candle detected (potential reversal); MACD bearish; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; J overbought; OBV falling (bearish volume); CCI overbought; WILLR overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),0.0,2024-01-12 21:30:00
2024-01-16 14:30:00,0.186,0.19499999,0.185,0.1884,599608,0.182775,0.18805974,0.18290208,0.18234345,0.1828039,0.19829192,3.047e-05,54.53105629,0.17405016,0.18025,0.18644984,6.87915558,1.15727509,0.00579045,-10014442.0,86.07760441,86.07760441,79.85803991,98.51673341,0.18946666,0.17660987,11.72715293,27.85755313,16.83285958,280.43248094,-31.42852381,6.9846678,59.566127,0.00318045,0.00318045,0.17166004,0.18234345,0.19302685,0.17399999,0.18449999,0.19499999,2.71358101,20.61183349,1.012e-05,,Spinning Top,Hold,0.5,Spinning Top candle detected (indecision); MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Spinning Top candle detected (indecision); Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; Price below VWAP (bearish); CCI overbought; ROC strong up; SMA30 crossed below EMA30; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),3.0,2024-01-16 15:30:00
2024-01-16 15:30:00,0.18889999,0.18889999,0.186,0.18799999,67199,0.18226167,0.18784974,0.18382897,0.18288217,0.18313913,0.19808812,0.00045922,54.10145208,0.1736151,0.180665,0.1877149,7.80438796,1.02021953,0.00565281,-10081641.0,73.83581808,73.83581808,80.93462693,59.63820038,0.1892819,0.17844888,12.65157308,26.76334831,16.17168895,182.82021816,-33.33333333,4.4154346,58.96044124,0.00361652,0.00361652,0.17266385,0.18288217,0.19310048,0.17399999,0.18449999,0.19499999,2.27768267,19.48243298,1.308e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),Price above upper Bollinger Band (overbought); D overbought; OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),3.0,2024-01-16 16:30:00
2024-01-16 16:30:00,0.1875,0.19,0.1875,0.18799999,90521,0.182025,0.18768074,0.18458734,0.18336958,0.18345274,0.19788836,0.00078991,54.10145208,0.17355998,0.18117,0.18878002,8.40096718,0.94875007,0.00550268,-10081641.0,63.8551021,63.8551021,74.5895082,42.3862899,0.18918845,0.18010399,13.7038018,27.36979402,15.60272556,170.77221767,-33.33333333,4.61880356,62.55242554,0.00390386,0.00390386,0.17364824,0.18336958,0.19309091,0.17399999,0.18449999,0.19499999,1.94155022,19.44367647,1.524e-05,,Spinning Top,Hold,0.5,Spinning Top candle detected (indecision); MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),Spinning Top candle detected (indecision); Price below VWAP (bearish); CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6.0,2024-01-16 17:30:00
2024-01-16 17:30:00,0.18799999,0.192,0.18780001,0.191,207473,0.181925,0.18756874,0.18575328,0.18409628,0.18393966,0.19775196,0.0012793,56.90848093,0.17344717,0.181885,0.19032283,9.27820803,1.04012678,0.00544065,-9874168.0,67.74191872,67.74191872,68.47761297,66.27053022,0.18942031,0.18159359,15.02263272,28.58160022,14.66899368,173.29367884,-19.04757143,7.36368746,67.19541193,0.00432852,0.00432852,0.17450079,0.18409628,0.19369178,0.17399999,0.18449999,0.19499999,1.53237599,19.46303028,1.874e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),Price above upper Bollinger Band (overbought); CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6.0,2024-01-16 18:30:00
2024-01-16 18:30:00,0.191,0.19149999,0.184016,0.1876,143092,0.181905,0.18742274,0.18608904,0.18442997,0.18417581,0.19755093,0.00137693,53.0478256,0.17382159,0.18238,0.19093841,9.38524856,0.80496328,0.00553795,-10017260.0,67.02508999,67.02508999,66.20737027,68.66052943,0.18919881,0.18293423,15.12986957,25.63741226,18.36626693,102.66008847,-35.23804762,6.16864743,65.49216371,0.00439037,0.00439037,0.17432281,0.18442997,0.19453713,0.17399999,0.18449999,0.19499999,1.40963946,20.55428256,1.928e-05,,Dark Cloud Cover,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Dark Cloud Cover candle detected (bearish reversal); OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),4.0,2024-01-16 19:30:00
2024-01-16 19:30:00,0.185,0.192,0.185,0.19050001,216243,0.182155,0.18720374,0.18689104,0.18500807,0.18458382,0.1974113,0.00166907,55.73709219,0.17405259,0.18302,0.19198741,9.79937348,0.91706651,0.00560757,-9801017.0,71.50541739,71.50541739,68.75747537,77.00130144,0.18919356,0.184016,15.32821098,23.89883283,16.63973389,112.04467588,-21.42847619,7.20315701,65.20665161,0.00460018,0.00460018,0.17453017,0.18500807,0.19548597,0.17399999,0.18449999,0.19499999,1.19509715,20.99016121,2.116e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),9.0,2024-01-16 20:30:00
2024-01-16 20:30:00,0.19050001,0.1919,0.19024999,0.1917,70168,0.18237833,0.18711074,0.1877654,0.1856454,0.18504293,0.19729821,0.00197465,56.81184896,0.17492024,0.183855,0.19278976,9.71935165,0.93901586,0.00541911,-9730849.0,72.75989902,72.75989902,70.43013547,77.41942614,0.18929873,0.184016,15.51238514,23.34182408,16.25191255,129.37381483,-15.7142381,7.87844682,67.41954815,0.00458343,0.00458343,0.1758511,0.1856454,0.19543969,0.1751,0.18505,0.19499999,1.19509715,20.97802114,2.101e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),8.0,2024-01-16 21:30:00
2024-01-17 14:30:00,0.20999999,0.21699999,0.1882,0.1989,4406890,0.18273167,0.18709974,0.18978987,0.18690774,0.18593693,0.19732993,0.00276593,62.54191911,0.17424677,0.184905,0.19556323,11.52833156,1.15653486,0.00653249,-5323959.0,71.16111807,71.16111807,71.80881149,69.86573122,0.20136666,0.185,18.56208555,42.78114634,11.30094145,234.06797806,-43.19807714,13.65714286,90.50554378,0.00546756,0.00546756,0.17256052,0.18690774,0.20125496,0.17640001,0.1967,0.21699999,1.11753272,22.75974991,2.989e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Price above upper Bollinger Band (overbought); Price below VWAP (bearish); CCI overbought; ROC strong up; MFI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),5.0,2024-01-17 15:30:00
2024-01-17 15:30:00,0.1989,0.2,0.19149999,0.193699,1340390,0.1830183,0.18699773,0.19050062,0.18755453,0.18643771,0.19725803,0.00293946,56.82360788,0.17454277,0.18559495,0.19664713,11.90999987,0.86662682,0.00662618,-6664349.0,60.00036775,60.00036775,67.97379495,44.05351336,0.19989729,0.1882,21.39395021,39.00445168,10.30330093,125.75617411,-57.39162926,8.88083193,75.74832832,0.00566965,0.00566965,0.17295466,0.18755453,0.20215439,0.17640001,0.1967,0.21699999,1.12522044,25.04646162,3.214e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),5.0,2024-01-17 16:30:00
2024-01-19 17:30:00,0.18540099,0.192,0.18539999,0.19194999,199364,0.18681997,0.18546048,0.18732197,0.18679352,0.18641612,0.19421556,0.00063686,55.16802016,0.17800368,0.18757995,0.19715622,10.2103343,0.72817029,0.00680791,-8207493.0,72.15682799,72.15682799,56.95785995,102.55476405,0.1877697,0.175,25.59588081,25.28111632,11.01039744,46.67793525,-59.64287134,0.49737696,61.21935576,0.00491252,0.00491252,0.17328289,0.18679352,0.20030415,0.175,0.19599999,0.21699999,6.40935458,36.38320158,2.413e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; SMA30 crossed above EMA30; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),J overbought; OBV falling (bearish volume); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),11.0,2024-01-19 18:30:00
2024-01-19 18:30:00,0.1919,0.19400001,0.19,0.19050001,159355,0.1871733,0.18538948,0.1878998,0.18714652,0.18667959,0.19414199,0.00085425,53.74142825,0.17800368,0.18757995,0.19715622,10.2103343,0.65246336,0.0066742,-8366848.0,81.01649549,81.01649549,69.45384343,104.14179962,0.18829688,0.17534,26.83016244,26.3489543,10.5347586,72.62128624,-63.0952055,1.54584755,62.53175844,0.00491252,0.00491252,0.17416071,0.18714652,0.20013233,0.175,0.19599999,0.21699999,5.79713128,35.90360117,2.413e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),STOCH overbought; K overbought; J overbought; OBV falling (bearish volume); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),8.0,2024-01-19 19:30:00
2024-01-19 19:30:00,0.19050001,0.19499999,0.19,0.1929,250137,0.18759997,0.18530948,0.18880892,0.18769447,0.18708091,0.19411739,0.00120629,55.73095259,0.17794685,0.18763995,0.19733305,10.33159425,0.77132966,0.00659448,-8116711.0,90.26160845,90.26160845,81.14497731,108.49487073,0.1890842,0.1760864,28.10100903,26.00001837,9.9558054,89.0881684,-57.38094223,1.2598372,62.65790698,0.00497245,0.00497245,0.17499303,0.18769447,0.20039591,0.175,0.19599999,0.21699999,5.07891008,35.77204208,2.473e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),STOCH overbought; K overbought; D overbought; J overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),9.0,2024-01-19 20:30:00
2024-01-19 20:30:00,0.19495,0.1965,0.1929,0.1964,93858,0.18813663,0.18523348,0.19018912,0.18852357,0.18768214,0.19416259,0.00174756,58.46625908,0.17835615,0.18751495,0.19667375,9.76860796,0.98505538,0.00645188,-8022853.0,90.20462851,90.20462851,87.16091082,96.2920639,0.18947852,0.17722122,29.46721896,26.64033943,9.54890287,154.59637664,-49.04760692,2.45174752,62.7424442,0.00469837,0.00469837,0.17634607,0.18852357,0.20070106,0.175,0.1875,0.2,4.77882492,36.23301002,2.207e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),STOCH overbought; K overbought; D overbought; CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),8.0,2024-01-19 21:30:00
2024-01-22 14:30:00,0.191,0.19599999,0.18099999,0.19059999,416526,0.18832663,0.18507948,0.19026382,0.18872132,0.18787039,0.19409205,0.00168904,52.79064585,0.17852583,0.18736,0.19619417,9.43015715,0.68337832,0.00687799,-8439379.0,84.27211678,84.27211678,88.24611791,76.32411451,0.18919999,0.17876352,27.72028689,22.4191379,20.27984624,50.50308206,-37.60004,-4.17295626,34.75965036,0.00453183,0.00453183,0.17477025,0.18872132,0.20267239,0.175,0.186,0.197,4.30634169,35.31830688,2.054e-05,,Doji,Hold,0.5,Doji candle detected (potential reversal); MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Doji candle detected (potential reversal); STOCH overbought; K overbought; D overbought; OBV falling (bearish volume); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),7.0,2024-01-22 15:30:00
2024-01-22 15:30:00,0.190101,0.191,0.18619999,0.1886,67864,0.1884533,0.18496548,0.18996131,0.18870977,0.18791746,0.19398329,0.0014644,50.99818138,0.17866683,0.18714,0.19561317,9.05543251,0.58615437,0.00677903,-8507243.0,71.60677518,71.60677518,82.02784016,50.76464522,0.18911593,0.18018244,26.09813568,21.28695721,19.25570113,46.5143876,-38.18181818,-2.63243486,42.54971932,0.00434664,0.00434664,0.17517308,0.18870977,0.20224645,0.175,0.18575,0.1965,4.1864135,34.3449066,1.889e-05,,,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),D overbought; OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),7.0,2024-01-22 16:30:00
2024-01-26 16:30:00,0.18269999,0.18799999,0.181749,0.1868,31005,0.1871783,0.18650398,0.18396796,0.18536815,0.18610839,0.19079973,-0.00159417,50.34659995,0.1782375,0.18632,0.1944025,8.67593073,0.52969386,0.00494361,-8861653.0,56.84864865,56.84864865,53.69781923,63.15030748,0.18215457,0.1725,23.4615863,22.21143387,27.06447057,-9.51691427,-30.24390244,-2.70833333,33.38949688,0.00414623,0.00414623,0.17592051,0.18536815,0.19481579,0.1725,0.18275,0.193,3.81913864,22.65765702,1.719e-05,,,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; OBV falling (bearish volume); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),7.0,2024-01-26 17:30:00
2024-01-26 17:30:00,0.18449999,0.189,0.1824,0.188899,57114,0.18718827,0.18658497,0.18486451,0.18570442,0.18628843,0.1907621,-0.00110798,52.53837376,0.17826892,0.18626495,0.19426097,8.58564566,0.66471004,0.00502249,-8804539.0,72.14256757,72.14256757,60.38506006,95.65758258,0.18346658,0.17281,22.2396535,21.52993438,24.45185995,16.64834794,-20.00487805,-0.57947368,37.11457465,0.00410187,0.00410187,0.17589941,0.18570442,0.19550943,0.1725,0.18275,0.193,3.8186675,22.79487655,1.683e-05,,,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),9.0,2024-01-26 18:30:00
