date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,signal,confidence,rationale_bullish,rationale_bearish,score,expires
2023-10-16 17:30:00,251.96000671,255.39990234,251.71000671,254.5657959,11175073,258.53695119,253.97218369,253.50500457,255.30139781,256.36850259,256.38518392,-2.17181319,46.04900896,247.02040952,256.11017532,265.19994113,7.09832461,0.41504845,2.95464163,576834373.0,36.64317314,36.64317314,29.59929022,50.730939,252.47924055,248.69343971,25.32089382,17.72930528,23.01968238,-37.56965087,-64.0531759,-3.32821597,32.54846991,4.66295147,4.66295147,249.62770783,255.30139781,260.97508778,248.47999573,256.94499969,265.41000366,3.89562796,10.42645048,21.74311643,Strong Buy,0.98,ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; Price below BBM (mid band); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),2,2023-10-16 18:30:00
2023-10-16 18:30:00,254.55000305,255.17999268,253.77999878,255.0,9180495,258.22428436,254.07168365,253.77682192,255.27269325,256.2802121,256.35775454,-1.92068519,46.86542877,247.17560029,255.71267471,264.24974913,6.67708351,0.45826002,2.88061078,586014868.0,47.01256574,47.01256574,36.67660641,67.68448439,252.72677929,248.96169821,24.43960448,17.08975931,22.18929761,-20.28186651,-61.4884748,-3.13942765,32.4519523,4.37942677,4.37942677,249.87268919,255.27269325,260.67269731,248.47999573,256.94499969,265.41000366,3.86678778,10.48039885,19.17937885,Strong Buy,0.98,ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; Price below BBM (mid band); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),1,2023-10-16 19:30:00
2023-10-16 19:30:00,255.0,255.22770691,253.67999268,253.97000122,5826028,257.92793426,254.17468262,253.81194543,255.14862734,256.13116623,256.31047229,-1.78420948,45.163151,247.40196352,255.25506515,263.10816679,6.15314069,0.41818112,2.81713952,580188840.0,53.77421456,53.77421456,45.80998448,69.70267471,252.83229245,249.21922638,23.66486808,16.38603392,21.5416568,-21.19313343,-67.57233952,-3.41510195,30.38443682,4.02855614,4.02855614,249.96810668,255.14862734,260.32914801,248.47999573,256.93500519,265.39001465,3.82811526,10.51582184,16.22926457,Hold,0.5,ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),-1,2023-10-16 20:30:00
2023-10-17 15:30:00,253.83999634,256.92990112,253.3999939,256.0,13744853,256.8913442,254.46446259,253.87149531,254.79354966,255.69477823,256.1553753,-1.41268388,49.68950649,248.92577797,253.92468109,258.92358421,3.93731172,0.70757743,3.06140678,582358877.0,71.32111606,71.32111606,59.59773156,94.76788507,252.1538905,247.08000183,24.01478701,22.83672432,28.3864504,51.07916592,-51.28349577,-3.19896836,36.94946354,2.56438319,2.56438319,248.59375881,254.79354966,260.99334051,247.08000183,253.74500274,260.41000366,3.40444955,12.26999117,6.57606115,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),4,2023-10-17 16:30:00
2023-10-17 16:30:00,255.97999573,257.18301392,254.36999512,254.41000366,10341532,256.5663442,254.58286362,253.96940592,254.75702147,255.61188955,256.12081348,-1.27337059,47.22696897,249.27890213,253.69018097,258.1014598,3.47768985,0.58158889,3.04957878,572017345.0,81.38299376,81.38299376,70.09854462,103.95189203,252.64620475,247.27699982,22.97629752,21.92363827,26.51351065,57.8184952,-45.01124663,-2.06335819,37.68120344,2.26293829,2.26293829,248.61187379,254.75702147,260.90216915,247.08000183,253.40999603,259.73999023,3.1479326,10.90118721,5.12088973,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; STOCH overbought; K overbought; J overbought; OBV falling (bearish volume); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),-1,2023-10-17 17:30:00
2023-10-17 17:30:00,254.40379333,255.44000244,253.67250061,255.13000488,9778916,256.33734436,254.74366364,254.18042391,254.7925437,255.58080022,256.10119351,-1.09227466,48.44187229,249.5936269,253.53118134,257.46873577,3.10616975,0.70302241,2.9885275,581796261.0,80.93038646,80.93038646,77.87816543,87.03482853,252.91549026,247.67324038,22.23892355,20.98666321,27.06691183,49.75286816,-36.4138197,-1.53222737,38.71155134,2.01992281,2.01992281,248.89598116,254.7925437,260.68910624,247.08000183,253.40999603,259.73999023,2.82667112,10.96264425,4.08008814,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; STOCH overbought; K overbought; STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),2,2023-10-17 18:30:00
2023-10-17 18:30:00,255.13000488,256.21899414,254.2940979,254.91999817,9261509,256.10236053,254.94311356,254.31489196,254.80468222,255.53816783,256.0778035,-0.95469549,48.10272481,250.17635857,253.33198166,256.48760475,2.49129468,0.75161695,2.93787839,572534752.0,76.61082,76.61082,79.64140007,70.54965985,253.1567319,248.05363132,21.22830308,21.91660168,25.77496222,82.52419955,-38.07264199,-1.31237638,42.30770431,1.61880049,1.61880049,249.10305017,254.80468222,260.50631427,247.08000183,253.34000396,259.6000061,2.50243026,10.93039078,2.62051502,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; OBV falling (bearish volume); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),4,2023-10-17 19:30:00
2023-10-17 19:30:00,254.96000671,255.05999756,253.91999817,254.8500061,5717077,255.81969452,255.11101257,254.41218544,254.80899878,255.4937703,256.05349068,-0.84160923,47.98515939,250.19973294,253.31248169,256.42523043,2.4576355,0.74697214,2.85226511,566817675.0,78.06254032,78.06254032,78.53458226,77.11845645,253.24774774,248.41880663,20.42456753,21.26910426,25.9829741,67.41679229,-37.93928419,-1.56582584,39.99802762,1.59680641,1.59680641,249.43323656,254.80899878,260.184761,247.08000183,252.13150788,257.18301392,2.11230766,10.87983774,2.54979072,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; OBV falling (bearish volume); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),4,2023-10-17 20:30:00
2023-10-18 13:30:00,252.69999695,254.63000488,250.38000488,250.47810364,22850389,255.39346415,255.20079361,253.69689784,254.39653258,255.1701789,255.94308698,-1.09217364,41.35598823,249.81540694,253.1618866,256.50836625,2.64374681,0.099014,2.92930016,543967286.0,62.7143082,62.7143082,72.46255618,43.21781226,251.82937113,248.76937492,20.79022739,18.91001482,31.88499286,-60.21582448,-66.36545834,-1.86565654,41.11878711,1.71670784,1.71670784,248.68131891,254.39653258,260.11174624,247.08000183,252.13150788,257.18301392,1.86428806,11.39592433,2.94708581,Strong Sell,0.98,ATR rising (volatility up); Price above PSAR (bullish); DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),-1,2023-10-18 14:30:00
2023-10-23 14:30:00,209.66000366,215.3999939,208.57000732,215.3500061,27189470,231.99215749,249.83995789,215.10351918,221.86008589,227.76840983,244.06874587,-9.21809817,31.84226231,198.52034363,221.75389557,244.98744751,20.95435742,0.36218445,3.94936187,331630669.0,35.08775955,35.08775955,19.18030397,66.90267071,209.58942056,202.50999451,57.03529627,15.21195209,45.9525628,-62.80841545,-72.21372126,-13.17106315,16.78381515,11.91856067,11.91856067,213.07073528,221.86008589,230.6494365,202.50999451,224.38999939,246.27000427,11.82501162,33.87099119,142.05208836,Hold,0.5,D oversold; ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; MFI oversold; DMIm weak; SMA100 crossed above EMA100; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6,2023-10-23 15:30:00
2023-10-23 15:30:00,215.33000183,216.11000061,213.1499939,214.63999939,20137832,230.77948761,249.51185791,215.01924286,221.1724586,226.9214156,243.48599841,-8.67313563,31.37393146,199.4820589,220.22381592,240.96557293,18.83697903,0.36539673,3.90224972,311492837.0,53.19251333,53.19251333,34.79211678,89.99330642,210.65953378,202.50999451,56.32812132,15.66262957,43.59239445,-48.47822206,-72.2806166,-12.76215036,21.07164106,10.64029684,10.64029684,212.6563782,221.1724586,229.68853901,202.50999451,223.89495087,245.27990723,11.32515956,33.88779673,113.21591684,Hold,0.5,ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),3,2023-10-23 16:30:00
2023-10-23 16:30:00,214.6499939,216.97999573,212.94000244,213.63989258,16312360,229.44007721,249.17955688,214.7684519,220.45507136,226.06454315,242.89498642,-8.22711211,30.70597978,201.01209446,218.68481064,236.35752682,16.16272857,0.35726818,3.90880894,295180477.0,61.92237596,61.92237596,50.06754961,85.63202865,211.22567865,203.05399475,55.39081878,16.07480288,40.53248152,-44.38150697,-73.97727196,-12.88594627,21.25232723,9.06591211,9.06591211,211.9805237,220.45507136,228.92961902,202.50999451,223.6499939,244.78999329,10.80988624,33.87419783,82.19076242,Hold,0.5,ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),3,2023-10-23 17:30:00
2023-10-23 17:30:00,213.61000061,215.41000366,213.24440002,213.80000305,13595447,228.03341064,248.82690689,214.59237029,219.82125533,225.2732825,242.31884813,-7.77113488,30.95308563,203.36187941,217.23526077,231.10864213,12.77267908,0.37619249,3.82579916,308775924.0,60.86501066,60.86501066,58.65996665,65.27509869,211.54434113,203.88955481,54.52046642,15.44880031,38.95402125,-41.88362349,-73.2970462,-12.5276145,21.20121581,7.11689447,7.11689447,211.74131152,219.82125533,227.90119915,202.50999451,222.99499512,243.47999573,10.15617626,33.95301721,50.65018692,Hold,0.5,ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; Price below BBM (mid band); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),5,2023-10-23 18:30:00
2023-10-23 18:30:00,213.80999756,214.56990051,211.41999817,211.88999939,13883409,226.61607717,248.46750687,214.10103013,219.06589762,224.40984488,241.71629667,-7.47769279,29.62960702,207.91653772,215.70226059,223.48798346,7.21895343,0.25517616,3.7936136,294892515.0,57.17732817,57.17732817,59.98823826,51.55550797,211.65266741,204.67498127,53.95967315,14.56059689,40.04439967,-59.66931499,-77.1051877,-12.72740791,21.27331628,3.99399156,3.99399156,211.15549087,219.06589762,226.97630438,202.50999451,216.55999756,230.61000061,9.46723518,33.96491482,15.95196857,Hold,0.5,RSI oversold; ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),4,2023-10-23 19:30:00
2023-10-23 19:30:00,211.86999512,212.75999451,211.41999817,212.02999878,8194056,225.1794103,248.12458679,213.72447897,218.39581202,223.61114513,241.12844919,-7.1514041,29.8604185,207.91555433,215.17376022,222.43196611,6.74636711,0.28343399,3.67677468,303086571.0,56.67146038,56.67146038,58.23793307,53.538515,211.67594541,205.41328214,53.43893655,14.18691936,39.01671567,-66.93830193,-66.1209886,-12.58297419,21.33018901,3.72338106,3.72338106,210.98353994,218.39581202,225.8080841,202.50999451,213.1499939,223.78999329,8.9050005,34.00339789,13.86356651,Hold,0.5,RSI oversold; ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; Price below BBM (mid band); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6,2023-10-23 20:30:00
2023-10-24 13:30:00,216.5,222.05000305,214.82139587,220.38630676,39527562,224.02828725,247.8725499,214.93572039,218.58538295,223.40309104,240.71771369,-6.14766726,41.82006257,207.88919717,215.18857574,222.48795431,6.78416923,0.85603928,3.97883323,342614133.0,66.81333792,66.81333792,60.22070882,79.99859611,219.08590189,206.10728495,50.18143141,27.6363208,32.33434129,92.23478637,-15.99476845,-0.99447407,31.63209507,3.7445022,3.7445022,209.9704693,218.58538295,227.2002966,202.50999451,212.50499726,222.5,8.17131769,22.89448258,14.02129672,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; WILLR overbought; STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6,2023-10-24 14:30:00
2023-10-24 14:30:00,220.36000061,220.59640503,216.27999878,216.49499512,20064954,222.74978689,247.5711998,215.21922488,218.38629839,222.95740743,240.2380559,-5.6016229,38.60171764,208.20949283,214.93507538,221.66065793,6.25824569,0.61596912,3.99490814,322549179.0,73.76032867,73.76032867,65.74837565,89.7842347,218.64972539,207.3827024,47.15660521,25.6021144,29.95433113,72.01616081,-30.04003617,-1.63342327,32.27791219,3.45015105,3.45015105,209.76968009,218.38629839,227.00291669,202.50999451,212.32499695,222.13999939,7.28217549,23.38618019,11.90354227,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; OBV falling (bearish volume); Price below VWAP (bearish); SMA30 crossed below EMA30; STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),2,2023-10-24 15:30:00
2023-10-24 15:30:00,216.47999573,217.63999939,215.05000305,215.53999329,14420997,221.58518321,247.21279968,215.27754641,218.11522172,222.47886459,239.74898535,-5.18615668,37.85109129,208.70990934,214.6105751,220.51124086,5.49895154,0.57875537,3.92800758,308128182.0,76.5801638,76.5801638,72.38461013,84.97127114,218.14838325,208.55608645,44.60504434,24.43967137,30.75053515,40.80947106,-33.62202985,-2.71929641,27.80345409,3.02697767,3.02697767,209.82590109,218.11522172,226.40454234,202.50999451,212.27999878,222.05000305,6.37402854,23.25556812,9.16259379,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; OBV falling (bearish volume); Price below VWAP (bearish); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),3,2023-10-24 16:30:00
2023-10-24 16:30:00,215.55000305,217.83000183,214.11000061,217.70500183,13466861,220.57480316,246.83044968,215.71890194,218.07615316,222.17087344,239.31247083,-4.62884023,40.60053249,208.79886235,214.55282516,220.30678798,5.36367938,0.77391354,3.91810251,321595043.0,72.00612122,72.00612122,74.1155379,67.78728788,217.90206937,209.63559978,42.43281607,22.83589954,30.39081947,62.75295484,-22.2364346,-1.9479336,31.17499546,2.95172065,2.95172065,209.86771998,218.07615316,226.28458633,202.50999451,212.27999878,222.05000305,5.53457093,23.56039815,8.71265477,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),MACD bearish; Price below VWAP (bearish); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),5,2023-10-24 17:30:00
2023-10-24 17:30:00,217.66499329,218.32000732,216.39700317,216.87390137,11549914,219.6026001,246.42468857,215.92890184,217.96165299,221.82913331,238.86814272,-4.20574458,39.8892373,208.9017887,214.47052002,220.03925134,5.19300398,0.71579254,3.82309783,310045129.0,72.65249803,72.65249803,73.74626102,70.46497206,217.81983362,210.62875204,40.27554791,22.92913254,29.31972225,85.41279997,-26.48976161,-0.90747475,34.3672548,2.85669889,2.85669889,210.16868885,217.96165299,225.75461713,202.50999451,212.27999878,222.05000305,4.38832414,23.08036308,8.16072856,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; OBV falling (bearish volume); Price below VWAP (bearish); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),2,2023-10-24 18:30:00
2023-10-24 18:30:00,216.88499451,217.46000671,215.67999268,216.02999878,9612707,218.62888031,246.01368851,215.9472831,217.77768592,221.4549956,238.41590225,-3.89365054,39.15782081,209.26952574,214.26651993,219.26351411,4.66427904,0.67645396,3.72580812,300432422.0,73.48839922,73.48839922,72.71567283,75.03385201,217.69332222,211.54245212,38.4376981,22.1509063,29.6917593,70.33448722,-30.80860614,-1.13948629,35.17553512,2.56340393,2.56340393,210.38785855,217.77768592,225.16751329,202.50999451,212.27999878,222.05000305,2.96722517,23.10896994,6.57103971,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; OBV falling (bearish volume); Price below VWAP (bearish); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),2,2023-10-24 19:30:00
2023-10-24 19:30:00,216.05000305,216.94000244,215.8999939,216.55999756,6591954,217.70021362,245.59968857,216.05868573,217.6617156,221.13918927,237.98311206,-3.56248122,39.88470604,209.25278479,214.33604965,219.41931452,4.74326636,0.71875192,3.5979129,307024376.0,71.53513452,71.53513452,72.55867726,69.48804903,217.62315192,212.3830562,36.73112328,21.68774652,29.07092562,71.41075969,-28.09622871,-1.61283133,34.32585595,2.60765986,2.60765986,210.77758445,217.6617156,224.54584675,202.50999451,212.27999878,222.05000305,2.71635273,22.96432335,6.79988992,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; Price below VWAP (bearish); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),4,2023-10-24 20:30:00
2023-10-25 13:30:00,215.88000488,219.27990723,214.25999451,217.05499268,30510706,216.8423467,245.16963852,216.23983245,217.60393246,220.87569272,237.56869385,-3.22293322,40.58085602,209.55002443,214.60680466,219.66358488,4.71260008,0.74206985,3.66562718,337535082.0,68.01339345,68.01339345,71.01230906,62.01556222,216.86496481,213.15641194,34.40392716,24.13119923,26.22100588,76.46155685,-25.5629897,0.87632794,43.08819521,2.59407352,2.59407352,210.419259,217.60393246,224.78860593,202.50999451,212.27999878,222.05000305,2.3067385,21.54552627,6.72921744,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6,2023-10-25 14:30:00
2023-10-25 14:30:00,217.1000061,220.1000061,216.9875946,218.67010498,19341376,216.0463501,244.74373947,216.68170018,217.7054727,220.73339673,237.19446437,-2.79133613,42.84830773,209.66415503,214.9163147,220.16847436,4.88763235,0.85735683,3.63928358,356876458.0,67.68431949,67.68431949,69.07761582,64.89772683,217.53264587,213.86789923,31.99657354,24.26747099,24.61009126,115.89175105,-17.29732136,3.32178037,48.50906411,2.69430106,2.69430106,210.61221357,217.7054727,224.79873184,202.50999451,212.27999878,222.05000305,2.17205199,20.75371369,7.2592582,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; CCI overbought; WILLR overbought; STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),4,2023-10-25 15:30:00
2023-10-25 15:30:00,218.7098999,218.88000488,215.02999878,216.72540283,13100796,215.85052999,244.31444351,216.68964612,217.61213272,220.47481648,236.78913642,-2.57651309,40.8762381,209.67622638,214.98498459,220.2937428,4.93872464,0.66391952,3.64931798,343775662.0,60.35296589,60.35296589,65.35022627,50.35844511,217.39650849,214.25999451,30.31766232,22.43163768,26.59487949,57.52954667,-27.24973333,1.99807068,49.46566864,2.7233355,2.7233355,210.46108757,217.61213272,224.76317786,202.50999451,212.27999878,222.05000305,2.0306682,21.04407563,7.41655624,Hold,0.5,Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; OBV falling (bearish volume); Price below VWAP (bearish); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),2,2023-10-25 16:30:00
2023-10-27 13:30:00,210.6000061,212.41000366,204.86000061,208.5,31284136,213.04852295,238.40354599,208.96223506,211.4782154,214.21288193,230.97031516,-3.57444577,37.58647561,203.88927474,212.58222961,221.27518449,8.17843984,0.26519896,3.68666614,291248537.0,16.02105467,16.02105467,14.73732757,18.58850888,208.59000142,204.86000061,29.76365286,21.64215903,27.053351,-73.09650823,-76.86892575,-5.39339623,41.95886137,4.45939176,4.45939176,203.98839679,211.4782154,218.96803402,204.86000061,212.48000336,220.1000061,4.19857032,12.79107299,19.88617486,Hold,0.5,STOCH oversold; K oversold; D oversold; ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout),MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); Price below VWAP (bearish); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),3,2023-10-27 14:30:00
2023-10-31 17:30:00,199.74000549,202.58990479,199.44009399,201.03329468,14834115,204.80652771,227.61739166,199.51961678,201.87142422,204.5589582,221.95857672,-3.55520431,40.51435537,192.35408393,202.09403152,211.83397912,9.63902548,0.4455471,4.50984825,235312522.0,41.00048029,41.00048029,34.37973399,54.2419729,198.48961475,191.25,29.83513123,15.15027275,18.07736985,-17.76916033,-58.17317257,-3.13982572,56.17791601,4.99648769,4.99648769,192.74687919,201.87142422,210.99596925,191.25,202.9449997,214.63999939,5.03434556,16.78436957,24.96488924,Hold,0.5,ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIm weak; SMA30 crossed above EMA30; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5),MACD bearish; Price below BBM (mid band); OBV falling (bearish volume); STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),2,2023-10-31 18:30:00
